teks,label
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
JAWA TIMUR

Kd Lap : BBSAIAK
Tanggal : 0bar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp8-0bpp-bar_e_rekonbpp

bpp8-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

KREDIT

0

0

0bbkbpp

bar_e_rekon40,000,000

0540bpp05000bpp9bar_e_rekon6bar_e_rekon
bar_e_rekonbpp0bbkbppbppbbk0bar_e_rekon000bpp85

bar_e_rekon40,000,000

Kolom Saldo dengan tanda kurung (negatif) berarti SALDO KREDIT, tanpa tanda kurung berarti SALDO DEBET

SALDO",bbk
"BUKU  BESAR  AKRUAL
BADAN PUSAT STATISTIK
DI YOGYAKARTA

Kd Lap : BBSAIAK
Tanggal : bpp8-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp4-0bpp-bar_e_rekonbpp

bpp4-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bppbar_e_rekon-0bbk-bar_e_rekonbpp

bppbar_e_rekon-0bbk-bar_e_rekonbpp

SISPEN

bar_e_rekon0-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon0-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

KREDIT

0

0

bar_e_rekonbpp0bbk0bppbbk0bpp00009bpp

0bbk0

bar_e_rekon45,000,000

0540bpp04000bpp9bar_e_rekon09

SALDO",bbk
"B U K U  B E S A R  A K R U A L
BADAN PUSAT STATISTIK
DKI JAKARTA

Kd Lap : BBSAIAK
Tanggal : bar_e_rekonbpp-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp DESEMBER S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

NO DOK

BAESbppWIL
SATK

KPPN

0bpp-bppbar_e_rekon-bar_e_rekonbpp

0bpp-bppbar_e_rekon-bar_e_rekonbpp

SALDO

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

SISPEN

FB78bbk6U8Ebbk8600Nbbk

0bpp9

bbk0-bppbar_e_rekon-bar_e_rekonbpp

bbk0-bppbar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPT

bar_e_rekonbpp0bpp9bpp70bpp004bppbbk4

0bpp9

0540bpp0bpp000bpp8580

DEBET

KREDIT

bpp60,000,000

bpp60,000,000

Kolom Saldo dengan tanda kurung (negatif) berarti SALDO KREDIT, tanpa tanda kurung berarti SALDO DEBET

SALDO",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
SUMATERA BARAT

Kd Lap : BBSAIAK
Tanggal : 04-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp

PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bar_e_rekon8-0bpp-bar_e_rekonbpp

bar_e_rekon8-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

KREDIT

0

0

0bpp0

bar_e_rekonbpp0,000,000

0540bpp08000bpp99bbk7
bar_e_rekonbpp0bpp0bppbbk0bpp00045bbk

bar_e_rekonbpp0,000,000

Kolom Saldo dengan tanda kurung (negatif) berarti SALDO KREDIT, tanpa tanda kurung berarti SALDO DEBET

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
LAMPUNG

Kd Lap : BBSAIK
Tanggal : bar_e_rekon6-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.55bar_e_rekon560/0540bppbppbar_e_rekon0055bar_e_rekon560 bpp45

KREDIT

SALDO",bbk
"B U K U  B E S A R  K A S
BADAN PUSAT STATISTIK
BENGKULU

Kd Lap : BBSAIK
Tanggal : bpp7-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9564/0540bppbar_e_rekon6004bar_e_rekon9564 0bpp6

KREDIT

SALDO",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
SULAWESI TENGGARA

Kd Lap : BBSAIAK
Tanggal : 04-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp

PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR
TGL POS

bppbppbpp6bppbpp

TGL DOK

Kas di Bendahara Pengeluaran
JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp5-0bpp-bar_e_rekonbpp

bpp5-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

BUKU BESAR

bppbppbpp6bppbbk

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bppbppbpp7bppbpp

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
KALIMANTAN TENGAH

Kd Lap : BBSAIAK
Tanggal : bpp9-0bpp-bar_e_rekon0bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR
TGL POS

bppbppbpp6bppbpp

TGL DOK

Kas di Bendahara Pengeluaran
JNS DOK

NO DOK

BAESbppWIL
SATK

KPPN

KREDIT

0

0

SALDO",bbk
"B U K U B E S A R A K R U A L

BADAN PUSAT STATISTIK
SULAWESI TENGAH

Kd Lap : BBSAIAK
Tanggal : bpp4-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp
PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp5-0bpp-bar_e_rekonbpp

bpp5-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bar_e_rekon8-09-bar_e_rekonbpp

bar_e_rekon8-09-bar_e_rekonbpp

SPbar_e_rekonDPT

bar_e_rekon0-bppbar_e_rekon-bar_e_rekonbpp

JNS DOK

bar_e_rekon0-bppbar_e_rekon-bar_e_rekonbpp

BUKU BESAR

bppbppbpp6bppbbk

NO DOK

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
NUSA TENGGARA TIMUR

Kd Lap : BBSAIAK
Tanggal : bpp8-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp0-0bar_e_rekon-bar_e_rekonbpp

bpp0-0bar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPL

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

bbkbpp-bppbar_e_rekon-bar_e_rekonbpp

bbkbpp-bppbar_e_rekon-bar_e_rekonbpp

BUKU BESAR

JNS DOK

bppbppbpp6bppbbk

DEBET

KREDIT

0

0

bar_e_rekonbpp0bbk9bppbbk0bbk00046bar_e_rekon

0bbk9

bppbar_e_rekon0,000,000

SISPEN

0990Cbar_e_rekonG4UUC7TEH0

0bbk9

4,97bpp

bppbpp9,995,0bar_e_rekon9

SPbar_e_rekonDPT

bar_e_rekonbpp0bbk9bpp70bpp00bar_e_rekonbpp50

0bbk9

bar_e_rekon9,5bbkbbk,0bar_e_rekon9

90,46bar_e_rekon,000

bar_e_rekonbpp0bbk9bpp70bpp00bar_e_rekonbpp5bpp

0bbk9

67,5bpp4,000

bar_e_rekonbar_e_rekon,948,000

bar_e_rekonbpp0bbk9bpp70bpp00bar_e_rekonbpp5bar_e_rekon

0bbk9

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bppbppbpp8bar_e_rekon5

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bppbpp4bppbppbar_e_rekon

bar_e_rekonbar_e_rekon,948,000

0

bppbar_e_rekon0,000,000

bppbar_e_rekon0,000,000

0

NO DOK

BAESbppWIL
SATK

DEBET

KREDIT

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
PAPUA

Kd Lap : BBSAIK
Tanggal : bar_e_rekon6-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9476/0540bppbar_e_rekon5004bar_e_rekon9476 06bbk

KREDIT

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
PROP. SULAWESI BARAT

Kd Lap : BBSAIK
Tanggal : bpp4-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.66706bar_e_rekon/0540bppbbk40066706bar_e_rekon bpp78

KREDIT

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
NUSA TENGGARA BARAT

: BBSAIK
Tanggal : bpp7-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp
Kd Lap


PERIODE bpp DESEMBER S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-bppbar_e_rekon-bar_e_rekonbpp

0bpp-bppbar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPL

0bar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

0bar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

SALDO

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
MALUKU

Kd Lap : BBSAIAK
Tanggal : bpp5-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp8-0bpp-bar_e_rekonbpp

bpp8-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bar_e_rekonbar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbar_e_rekon-bppbar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPT
SISPEN

NO DOK

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
BALI

Kd Lap : BBSAIAK
Tanggal : bpp9-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp5-0bpp-bar_e_rekonbpp

bpp5-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bppbbk-bppbar_e_rekon-bar_e_rekonbpp

bppbbk-bppbar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPT

bpp4-bppbar_e_rekon-bar_e_rekonbpp

bpp4-bppbar_e_rekon-bar_e_rekonbpp

JNS DOK

SISPEN

NO DOK

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
INSTANSI PUSAT

Kd Lap : BBSAIAK
Tanggal : bar_e_rekon7-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bar_e_rekon5-0bpp-bar_e_rekonbpp

bar_e_rekon5-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bbk0-0bbk-bar_e_rekonbpp

bbk0-0bbk-bar_e_rekonbpp

bar_e_rekonbpp-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbpp-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbbk-bppbar_e_rekon-bar_e_rekonbpp
bar_e_rekon4-bppbar_e_rekon-bar_e_rekonbpp

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
KALIMANTAN BARAT

Kd Lap : BBSAIK
Tanggal : bpp4-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

5bppbppbppbppbpp

Belanja Gaji Pokok PNS

TGL POS

TGL DOK

JNS DOK

04-0bpp-bar_e_rekonbpp

04-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

0bpp-0bar_e_rekon-bar_e_rekonbpp

0bpp-0bar_e_rekon-bar_e_rekonbpp

0bpp-0bbk-bar_e_rekonbpp
0bpp-04-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KREDIT

SALDO

KPPN

DEBET",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
KEPULAUAN RIAU

: BBSAIK
Tanggal : 04-0bar_e_rekon-bar_e_rekonbar_e_rekon
Halaman :
bpp
Kd Lap

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

4bar_e_rekon5bppbar_e_rekon9

Pendapatan dari Pemindahtanganan BMN Lainnya

TGL POS

TGL DOK

JNS DOK

0bbk-05-bar_e_rekonbpp

0bbk-05-bar_e_rekonbpp

SISPEN

bar_e_rekonbpp-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekonbpp-bppbar_e_rekon-bar_e_rekonbpp

BUKU BESAR

4bar_e_rekon5bppbbkbpp

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

9540bar_e_rekonbppJNFbbk47FObar_e_rekon9 0540bppbbkbar_e_rekon00667058 009
7B9bppF48VUJGP9DF4

SALDO

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
SUMATERA UTARA

Kd Lap : BBSAIAK
Tanggal : bpp7-0bar_e_rekon-bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JULI S/D bbkbpp JULI bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS TGL DOK

JNS DOK

0bpp-07-bar_e_rekonbpp

SALDO

0bpp-07-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

0540bpp07000bpp9759

DEBET

KREDIT",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
SULAWESI SELATAN

Kd Lap : BBSAIK
Tanggal : 04-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon88bar_e_rekon0/0540bppbpp9004bar_e_rekon88bar_e_rekon0 bppbbk6

KREDIT

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
KALIMANTAN UTARA

Kd Lap : BBSAIK
Tanggal : bpp7-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bpp600bar_e_rekon/0540bppbbk5004bpp600bar_e_rekon bpp85

KREDIT

SALDO",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
KALIMANTAN TIMUR

Kd Lap : BBSAIAK
Tanggal : bppbbk-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp9-0bpp-bar_e_rekonbpp

bpp9-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bar_e_rekon4-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon4-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

bar_e_rekon9-bppbar_e_rekon-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
GORONTALO

Kd Lap : BBSAIK
Tanggal : 04-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.6bbk6900/0540bppbbkbpp006bbk6900 050

KREDIT

SALDO",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
RIAU

: BBSAIK
Tanggal : 0bbk-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp
Kd Lap


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon807bar_e_rekon/ 0540bpp09004bar_e_rekon807bar_e_rekon 008
DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon807bar_e_rekon/

BAESbppWIL
SATK

KREDIT

SALDO",bbk
"B U K U B E S A R K A S

BADAN PUSAT STATISTIK
BANGKA BELITUNG

Kd Lap : BBSAIK
Tanggal : 0bbk-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp
PERIODE bpp JULI S/D bbkbpp JULI bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-07-bar_e_rekonbpp

0bpp-07-bar_e_rekonbpp

SPbar_e_rekonDPL

06-07-bar_e_rekonbpp

08-07-bar_e_rekonbpp

06-07-bar_e_rekonbpp

08-07-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

SALDO

KREDIT",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
SULAWESI UTARA

Kd Lap : BBSAIK
Tanggal : 04-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JULI S/D bbkbpp JULI bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-07-bar_e_rekonbpp

0bpp-07-bar_e_rekonbpp

SPbar_e_rekonDPL

0bar_e_rekon-07-bar_e_rekonbpp

0bar_e_rekon-07-bar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

bar_e_rekonbpp049bpp50bar_e_rekon00076bar_e_rekon 0540bppbpp7004bar_e_rekon870bpp 049

DEBET

SALDO

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
PAPUA BARAT

Kd Lap : BBSAIAK
Tanggal : bpp7-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp

PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bpp8-0bpp-bar_e_rekonbpp

bpp8-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

bbkbpp-bppbar_e_rekon-bar_e_rekonbpp

bbkbpp-bppbar_e_rekon-bar_e_rekonbpp

SPbar_e_rekonDPT

SISPEN

NO DOK

BAESbppWIL
SATK

SALDO

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
NANGGROE ACEH DARUSSALAM

Kd Lap : BBSAIAK
Tanggal : 0bbk-bppbar_e_rekon-bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbppbpp6bppbpp

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

0bpp-0bpp-bar_e_rekonbpp

SALDO

bar_e_rekon5-0bpp-bar_e_rekonbpp

bar_e_rekon5-0bpp-bar_e_rekonbpp

SPbar_e_rekonDPL

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

KREDIT",bbk
"B U K U B E S A R A K R U A L
BADAN PUSAT STATISTIK
KOTA KENDARI

Kd Lap : BBSAIAK
Tanggal : 05-bppbar_e_rekon-bar_e_rekon0bar_e_rekonbpp
Halaman :
bpp


PERIODE bpp JANUARI S/D bbk0 SEPTEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR
TGL POS

bbkbppbbkbppbppbpp

Ditagihkan ke Entitas Lain

TGL DOK

JNS DOK

05-07-bar_e_rekon0bar_e_rekonbpp 05-07-bar_e_rekon0bar_e_rekonbpp

SPbar_e_rekonDPT

0bbk-08-bar_e_rekon0bar_e_rekonbpp 0bbk-08-bar_e_rekon0bar_e_rekonbpp

BUKU BESAR
TGL POS

bbkbppbbkbppbar_e_rekonbpp

NO DOK

BAESbppWIL
SATK

KPPN

bar_e_rekonbpp060bppbbk0bar_e_rekon007506 0540bppbar_e_rekon05bpp6bppbbkbar_e_rekon98 060

DEBET

SALDO

KREDIT",bbk
"B U K U B E S A R K A S
BADAN PUSAT STATISTIK
SULAWESI TENGGARA

Kd Lap : BBSAIK
Tanggal : bpp6-0bpp-bar_e_rekonbar_e_rekon
Halaman :
bpp


PERIODE bpp JANUARI S/D bbkbpp DESEMBER bar_e_rekon0bar_e_rekonbpp
BUKU BESAR

bppbpp56bppbar_e_rekon

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

0bpp-0bpp-bar_e_rekonbpp

bar_e_rekonbbk-bppbpp-bar_e_rekon0

DIPA

NO DOK

BAESbppWIL
SATK

KPPN

DEBET

DIPA-054.0bpp.bar_e_rekon.4bar_e_rekon9074/0540bppbar_e_rekon0004bar_e_rekon9074 bpp56

KREDIT

SALDO",bbk
